payment_id,payment_move_id,invoice_move_id,invoice_number_ref,amount,create_date,last_updated
126711,793522,793521,S-INV/2025/07817,65.1,2025-02-28 16:24:57,2025-02-28 16:24:57
126704,793484,793483,S-INV/2025/07810,28.65,2025-02-28 16:12:32,2025-02-28 16:12:32
126702,793478,793477,S-INV/2025/07809,19.43,2025-02-28 16:12:30,2025-02-28 16:12:30
126695,793463,793459,S-INV/2025/07808,36.39,2025-02-28 16:10:24,2025-02-28 16:10:24
126693,793449,793448,S-INV/2025/07807,86.65,2025-02-28 16:10:25,2025-02-28 16:10:25
126691,793434,793432,S-INV/2025/07806,38.98,2025-02-28 16:10:23,2025-03-02 00:28:31
126689,793426,None,S-INV/2025/07805,0.0,2025-02-28 16:09:41,2025-02-28 16:09:41
126684,793416,793415,S-INV/2025/07804,99.87,2025-02-28 16:09:43,2025-02-28 16:09:43
126677,793386,793385,S-INV/2025/07802,38.28,2025-02-28 16:09:34,2025-03-02 00:28:23
126675,793381,793377,S-INV/2025/07801,19.1,2025-02-28 16:09:36,2025-02-28 16:09:36
126674,793374,793373,S-INV/2025/07800,70.36,2025-02-28 16:09:31,2025-02-28 16:09:31
126673,793368,793367,S-INV/2025/07799,48.79,2025-02-28 16:09:31,2025-03-01 00:30:55
126671,793360,793359,S-INV/2025/07798,29.72,2025-02-28 16:09:32,2025-02-28 16:09:32
126669,793355,793353,S-INV/2025/07796,76.98,2025-02-28 16:09:28,2025-02-28 16:09:28
126667,793347,793343,S-INV/2025/07795,30.46,2025-02-28 16:09:24,2025-02-28 16:09:24
126665,793339,793336,S-INV/2025/07793,76.98,2025-02-28 16:09:27,2025-03-02 00:28:29
126659,793310,793307,S-INV/2025/07792,38.94,2025-02-28 16:09:24,2025-02-28 16:09:24
126652,793282,793280,S-INV/2025/07788,32.32,2025-02-28 16:09:12,2025-02-28 16:09:12
126650,793268,793267,S-INV/2025/07787,80.3,2025-02-28 16:09:16,2025-02-28 16:09:16
126648,793262,793259,S-INV/2025/07786,54.4,2025-02-28 16:09:09,2025-02-28 16:09:09
126647,793258,793254,S-INV/2025/07785,16.39,2025-02-28 16:09:13,2025-02-28 16:09:13
126644,793244,793236,S-INV/2025/07784,49.97,2025-02-28 16:09:08,2025-02-28 16:09:08
126642,793221,793220,S-INV/2025/07782,197.12,2025-02-28 16:07:40,2025-03-02 00:29:13
126641,793212,793211,S-INV/2025/07781,175.91,2025-02-28 16:07:37,2025-02-28 16:07:37
126640,793204,793203,S-INV/2025/07780,74.35,2025-02-28 16:07:36,2025-03-02 00:28:54
126639,793200,793199,S-INV/2025/07779,122.9,2025-02-28 16:07:33,2025-02-28 16:07:33
126638,793195,793194,S-INV/2025/07778,191.95,2025-02-28 16:07:32,2025-02-28 16:07:32
126637,793188,793187,S-INV/2025/07777,59.98,2025-02-28 16:07:30,2025-02-28 16:07:30
126636,793183,None,S-INV/2025/07776,0.0,2025-02-28 16:07:28,2025-02-28 16:07:28
126635,793180,793179,S-INV/2025/07775,90.49,2025-02-28 16:07:26,2025-02-28 16:07:26
126630,793145,793144,S-INV/2025/07771,81.74,2025-02-28 16:07:08,2025-02-28 16:07:08
126628,793138,793137,S-INV/2025/07770,78.46,2025-02-28 16:07:06,2025-02-28 16:07:06
126623,793124,793123,S-INV/2025/07769,49.41,2025-02-28 16:06:17,2025-02-28 16:06:17
126622,793122,793121,S-INV/2025/07768,46.39,2025-02-28 16:05:54,2025-02-28 16:05:54
126619,793109,793108,S-INV/2025/07767,53.81,2025-02-28 16:06:05,2025-03-02 00:28:36
126618,793107,793103,S-INV/2025/07766,64.62,2025-02-28 16:06:12,2025-02-28 16:06:12
126616,793100,793098,S-INV/2025/07765,31.52,2025-02-28 16:06:09,2025-02-28 16:06:09
126614,793095,793093,S-INV/2025/07763,55.24,2025-02-28 16:06:08,2025-03-01 00:30:51
126612,793090,793088,S-INV/2025/07762,48.51,2025-02-28 16:06:08,2025-02-28 16:06:08
126610,793083,793081,S-INV/2025/07761,49.64,2025-02-28 16:06:07,2025-02-28 16:06:07
126608,793077,793075,S-INV/2025/07759,49.64,2025-02-28 16:06:04,2025-02-28 16:06:04
126607,793074,793071,S-INV/2025/07758,38.39,2025-02-28 16:06:03,2025-02-28 16:06:03
126606,793070,793068,S-INV/2025/07757,79.99,2025-02-28 16:05:56,2025-02-28 16:05:56
126605,793067,None,S-INV/2025/07756,0.0,2025-02-28 16:06:01,2025-02-28 16:06:01
126603,793061,793059,S-INV/2025/07755,49.17,2025-02-28 16:06:02,2025-02-28 16:06:02
126601,793055,793053,S-INV/2025/07754,46.39,2025-02-28 16:06:00,2025-02-28 16:06:00
126599,793049,793047,S-INV/2025/07753,46.39,2025-02-28 16:05:54,2025-02-28 16:05:54
126598,793046,793043,S-INV/2025/07752,46.39,2025-02-28 16:05:57,2025-02-28 16:05:57
126594,793032,793029,S-INV/2025/07748,49.52,2025-02-28 16:05:55,2025-02-28 16:05:55
126593,793028,793026,S-INV/2025/07747,60.58,2025-02-28 16:05:54,2025-02-28 16:05:54
126592,793022,793018,S-INV/2025/07746,29.57,2025-02-28 16:05:52,2025-02-28 16:05:52
126591,793017,793015,S-INV/2025/07745,33.35,2025-02-28 16:05:52,2025-03-02 00:28:42
126590,793011,793008,S-INV/2025/07744,46.39,2025-02-28 16:05:51,2025-02-28 16:05:51
126588,793000,792999,S-INV/2025/07742,80.1,2025-02-28 16:04:27,2025-02-28 16:04:27
126586,792992,792991,S-INV/2025/07740,78.95,2025-02-28 16:04:22,2025-03-02 00:28:48
126581,792977,792976,S-INV/2025/07738,86.18,2025-02-28 16:03:32,2025-02-28 16:03:32
126580,792975,792974,S-INV/2025/07737,49.34,2025-02-28 16:03:36,2025-03-01 00:30:58
126574,792959,792955,S-INV/2025/07735,79.48,2025-02-28 16:03:29,2025-02-28 16:03:29
126573,792954,792951,S-INV/2025/07734,106.51,2025-02-28 16:03:27,2025-02-28 16:03:27
126572,792950,792947,S-INV/2025/07733,46.39,2025-02-28 16:03:13,2025-02-28 16:03:13
126571,792946,792945,S-INV/2025/07732,79.98,2025-02-28 16:03:26,2025-02-28 16:03:26
126569,792941,792940,S-INV/2025/07730,84.98,2025-02-28 16:03:22,2025-03-01 00:30:57
126567,792934,792931,S-INV/2025/07729,68.64,2025-02-28 16:03:20,2025-02-28 16:03:20
126566,792930,792926,S-INV/2025/07728,84.98,2025-02-28 16:03:24,2025-02-28 16:03:24
126565,792925,792922,S-INV/2025/07727,84.22,2025-02-28 16:03:17,2025-03-02 00:29:05
126563,792915,792914,S-INV/2025/07725,70.56,2025-02-28 16:03:18,2025-02-28 16:03:18
126562,792913,792910,S-INV/2025/07724,143.07,2025-02-28 16:03:23,2025-02-28 16:03:23
126560,792904,792901,S-INV/2025/07723,87.28,2025-02-28 16:03:06,2025-02-28 16:03:06
126557,792891,792888,S-INV/2025/07720,77.76,2025-02-28 16:03:06,2025-03-01 00:30:47
126555,792883,792880,S-INV/2025/07718,137.36,2025-02-28 16:03:09,2025-02-28 16:03:09
126554,792879,792876,S-INV/2025/07717,94.16,2025-02-28 16:03:15,2025-02-28 16:03:15
126552,792870,792868,S-INV/2025/07716,82.4,2025-02-28 16:03:13,2025-02-28 16:03:13
126550,792863,792860,S-INV/2025/07714,79.98,2025-02-28 16:03:10,2025-02-28 16:03:10
126549,792859,792856,S-INV/2025/07713,119.42,2025-02-28 16:03:05,2025-03-01 00:30:56
126546,792846,792840,S-INV/2025/07710,58.28,2025-02-28 16:03:07,2025-03-01 00:30:52
126545,792839,792835,S-INV/2025/07709,66.66,2025-02-28 16:03:06,2025-02-28 16:03:06
126543,792822,792811,S-INV/2025/07707,83.96,2025-02-28 16:03:05,2025-02-28 16:03:05
126540,792804,792783,S-INV/2025/07706,202.56,2025-02-28 15:57:56,2025-02-28 15:57:56
126537,792762,792761,S-INV/2025/07705,79.38,2025-02-28 15:57:53,2025-02-28 15:57:53
126536,792757,792756,S-INV/2025/07704,6.88,2025-02-28 15:57:45,2025-03-02 00:29:10
126535,792754,792753,S-INV/2025/07703,6.4,2025-02-28 15:57:43,2025-02-28 15:57:43
126534,792751,792750,S-INV/2025/07702,6.9,2025-02-28 15:57:42,2025-03-02 00:29:07
126533,792748,792747,S-INV/2025/07701,6.4,2025-02-28 15:57:41,2025-02-28 15:57:41
126532,792745,792744,S-INV/2025/07700,6.78,2025-02-28 15:57:39,2025-03-02 00:28:58
126531,792742,792741,S-INV/2025/07699,6.4,2025-02-28 15:57:38,2025-02-28 15:57:38
126530,792739,792738,S-INV/2025/07698,6.78,2025-02-28 15:57:37,2025-02-28 15:57:37
126529,792736,792735,S-INV/2025/07697,6.4,2025-02-28 15:57:36,2025-03-02 00:28:50
126528,792733,792732,S-INV/2025/07696,6.4,2025-02-28 15:57:35,2025-02-28 15:57:35
126527,792730,792729,S-INV/2025/07695,6.83,2025-02-28 15:57:34,2025-02-28 15:57:34
126526,792727,792726,S-INV/2025/07694,6.4,2025-02-28 15:57:34,2025-02-28 15:57:34
126525,792724,792723,S-INV/2025/07693,6.85,2025-02-28 15:57:32,2025-02-28 15:57:32
126524,792721,792720,S-INV/2025/07692,6.4,2025-02-28 15:57:32,2025-02-28 15:57:32
126523,792718,792717,S-INV/2025/07691,6.4,2025-02-28 15:57:31,2025-02-28 15:57:31
126522,792715,792714,S-INV/2025/07690,7.03,2025-02-28 15:57:30,2025-02-28 15:57:30
126521,792712,792711,S-INV/2025/07689,6.4,2025-02-28 15:57:29,2025-02-28 15:57:29
126510,792677,792676,S-INV/2025/07684,182.3,2025-02-28 15:57:11,2025-02-28 15:57:11
126508,792657,792647,S-INV/2025/07683,181.87,2025-02-28 15:57:06,2025-02-28 15:57:06
126505,792636,792631,S-INV/2025/07682,95.41,2025-02-28 15:56:46,2025-03-01 00:30:53
126501,792604,792601,S-INV/2025/07679,209.63,2025-02-28 15:56:56,2025-02-28 15:56:56
126498,792585,792584,S-INV/2025/07678,109.48,2025-02-28 15:56:52,2025-02-28 15:56:52
126496,792581,None,S-INV/2025/07677,0.0,2025-02-28 15:56:52,2025-02-28 15:56:52
126494,792570,792563,S-INV/2025/07676,75.22,2025-02-28 15:56:49,2025-02-28 15:56:49
126491,792533,792532,S-INV/2025/07675,81.33,2025-02-28 15:56:44,2025-02-28 15:56:44
126487,792519,792518,S-INV/2025/07673,9.5,2025-02-28 15:56:39,2025-02-28 15:56:39
126485,792505,None,S-INV/2025/07671,0.0,2025-02-28 15:56:38,2025-02-28 15:56:38
126484,792497,792489,S-INV/2025/07670,212.24,2025-02-28 15:56:37,2025-02-28 15:56:37
126482,792480,None,S-INV/2025/07669,0.0,2025-02-28 15:56:38,2025-02-28 15:56:38
126481,792461,792459,S-INV/2025/07668,124.53,2025-02-28 15:56:37,2025-02-28 15:56:37
126478,792450,792449,S-INV/2025/07667,7.02,2025-02-28 15:55:10,2025-02-28 15:55:10
126475,792440,792439,S-INV/2025/07665,6.78,2025-02-28 15:55:08,2025-02-28 15:55:08
126469,792422,792421,S-INV/2025/07661,85.59,2025-02-28 15:50:26,2025-02-28 15:50:26
126468,792420,792419,S-INV/2025/07660,155.4,2025-02-28 15:50:33,2025-02-28 15:50:33
126467,792418,792414,S-INV/2025/07659,97.22,2025-02-28 15:50:21,2025-02-28 15:50:21
126464,792409,792400,S-INV/2025/07657,107.97,2025-02-28 15:50:26,2025-02-28 15:50:26
126460,792389,792384,S-INV/2025/07655,108.86,2025-02-28 15:50:24,2025-02-28 15:50:24
126459,792379,792372,S-INV/2025/07654,83.88,2025-02-28 15:50:25,2025-02-28 15:50:25
126458,792371,792367,S-INV/2025/07653,73.47,2025-02-28 15:50:22,2025-02-28 15:50:22
126457,792363,792357,S-INV/2025/07652,118.97,2025-02-28 15:50:23,2025-03-02 00:29:00
126456,792353,None,S-INV/2025/07651,0.0,2025-02-28 15:50:22,2025-02-28 15:50:22
126455,792347,792340,S-INV/2025/07650,94.22,2025-02-28 15:50:21,2025-03-02 00:28:33
126454,792332,792331,S-INV/2025/07649,83.32,2025-02-28 15:50:21,2025-03-02 00:28:40
126449,792316,792315,S-INV/2025/07648,6.4,2025-02-28 15:50:10,2025-02-28 15:50:10
126446,792309,792308,S-INV/2025/07647,6.78,2025-02-28 15:50:07,2025-02-28 15:50:07
126438,792281,792279,S-INV/2025/07645,6.78,2025-02-28 15:50:01,2025-02-28 15:50:01
126437,792276,792275,S-INV/2025/07644,6.4,2025-02-28 15:50:00,2025-02-28 15:50:00
126427,792255,792253,S-INV/2025/07643,6.4,2025-02-28 15:48:06,2025-03-02 00:29:03
126423,792243,792241,S-INV/2025/07642,6.4,2025-02-28 15:48:03,2025-02-28 15:48:03
126418,792228,792226,S-INV/2025/07641,6.85,2025-02-28 15:47:58,2025-02-28 15:47:58
126412,792210,792208,S-INV/2025/07640,6.91,2025-02-28 15:47:55,2025-02-28 15:47:55
126410,792198,792194,S-INV/2025/07639,6.4,2025-02-28 15:47:53,2025-02-28 15:47:53
126403,792180,792179,S-INV/2025/07638,6.4,2025-02-28 15:47:25,2025-02-28 15:47:25
126401,792174,792173,S-INV/2025/07637,6.85,2025-02-28 15:47:23,2025-02-28 15:47:23
126397,792164,792163,S-INV/2025/07636,6.75,2025-02-28 15:47:20,2025-03-02 00:28:56
126393,792153,792151,S-INV/2025/07635,6.8,2025-02-28 15:47:18,2025-02-28 15:47:18
126382,792119,792118,S-INV/2025/07633,6.4,2025-02-28 15:47:11,2025-03-02 00:28:44
126380,792113,792112,S-INV/2025/07632,6.4,2025-02-28 15:47:09,2025-02-28 15:47:09
126375,792099,792097,S-INV/2025/07631,6.85,2025-02-28 15:47:05,2025-02-28 15:47:05
126371,792087,792085,S-INV/2025/07630,6.4,2025-02-28 15:47:03,2025-02-28 15:47:03
126367,792075,None,S-INV/2025/07629,0.0,2025-02-28 15:46:59,2025-02-28 15:46:59
126360,792054,792052,S-INV/2025/07628,6.4,2025-02-28 15:46:56,2025-02-28 15:46:56
126358,792048,792046,S-INV/2025/07627,6.4,2025-02-28 15:46:53,2025-02-28 15:46:53
126350,792024,792022,S-INV/2025/07625,6.4,2025-02-28 15:46:49,2025-03-02 00:28:46
126345,792009,792007,S-INV/2025/07623,7.03,2025-02-28 15:46:45,2025-02-28 15:46:45
126342,791999,791998,S-INV/2025/07622,6.4,2025-02-28 15:46:43,2025-02-28 15:46:43
126339,791985,791984,S-INV/2025/07621,6.4,2025-02-28 15:46:40,2025-03-02 00:28:21
126331,791788,791787,S-INV/2025/07618,202.95,2025-02-27 22:55:53,2025-02-27 22:55:53
126330,791781,791780,S-INV/2025/07617,70.59,2025-02-27 22:55:51,2025-02-27 22:55:51
126326,791736,791735,S-INV/2025/07613,40.67,2025-02-27 22:34:52,2025-02-27 22:34:52
126322,791645,791644,INV/2025/00694,1923.0,2025-02-27 19:41:33,2025-02-27 19:41:33
126321,791636,728076,INV/2025/00160,1097.5,2025-02-27 18:49:41,2025-02-27 18:49:41
126320,791632,791631,INV/2025/00693,610.0,2025-02-27 17:55:52,2025-02-27 17:55:52
126319,791629,791628,INV/2025/00692,3812.03,2025-02-27 17:47:14,2025-02-27 17:47:14
126313,791509,791508,S-INV/2025/07605,81.87,2025-02-27 16:39:27,2025-02-27 16:39:27
126312,791505,791504,S-INV/2025/07604,48.79,2025-02-27 16:39:25,2025-02-27 16:39:25
126311,791501,791500,S-INV/2025/07603,54.67,2025-02-27 16:39:23,2025-02-27 16:39:23
126310,791497,791496,S-INV/2025/07602,105.45,2025-02-27 16:39:19,2025-02-27 16:39:19
126309,791493,791492,S-INV/2025/07601,49.09,2025-02-27 16:39:16,2025-02-27 16:39:16
126308,791489,791488,S-INV/2025/07600,264.05,2025-02-27 16:39:14,2025-02-27 16:39:14
126307,791481,791480,S-INV/2025/07599,106.09,2025-02-27 16:39:12,2025-02-27 16:39:12
126306,791474,791473,S-INV/2025/07598,141.76,2025-02-27 16:39:11,2025-02-27 16:39:11
126303,791459,791458,S-INV/2025/07595,79.98,2025-02-27 16:31:59,2025-02-27 16:31:59
126296,791436,791435,S-INV/2025/07594,34.17,2025-02-27 16:29:55,2025-02-27 16:29:55
126291,791404,791398,S-INV/2025/07592,102.96,2025-02-27 16:29:50,2025-02-27 16:29:50
126289,791391,791390,S-INV/2025/07591,65.44,2025-02-27 16:29:10,2025-02-27 16:29:10
126284,791381,791380,S-INV/2025/07590,129.15,2025-02-27 16:29:08,2025-02-27 16:29:08
126282,791377,791376,S-INV/2025/07588,114.98,2025-02-27 16:29:20,2025-02-27 16:29:20
126280,791367,791356,S-INV/2025/07587,129.27,2025-02-27 16:29:05,2025-02-27 16:29:05
126276,791343,791342,S-INV/2025/07583,71.77,2025-02-27 16:29:12,2025-02-27 16:29:12
126275,791341,791338,S-INV/2025/07582,62.96,2025-02-27 16:29:11,2025-03-01 00:29:48
126273,791335,791330,S-INV/2025/07580,84.97,2025-02-27 16:29:11,2025-02-27 16:29:11
126272,791329,791323,S-INV/2025/07579,103.58,2025-02-27 16:29:09,2025-02-27 16:29:09
126269,791314,791310,S-INV/2025/07577,82.67,2025-02-27 16:29:00,2025-02-27 16:29:00
126268,791309,791306,S-INV/2025/07576,6.4,2025-02-27 16:29:06,2025-02-27 16:29:06
126267,791305,791303,S-INV/2025/07575,84.98,2025-02-27 16:29:03,2025-02-27 16:29:03
126261,791280,791277,S-INV/2025/07572,80.23,2025-02-27 16:28:56,2025-02-27 16:28:56
126259,791272,791269,S-INV/2025/07571,85.18,2025-02-27 16:28:53,2025-03-01 00:31:04
126252,791238,791234,S-INV/2025/07567,74.16,2025-02-27 16:28:38,2025-03-01 00:30:00
126251,791233,791230,S-INV/2025/07566,27.84,2025-02-27 16:28:51,2025-02-27 16:28:51
126250,791229,791226,S-INV/2025/07565,76.39,2025-02-27 16:28:38,2025-02-27 16:28:38
126249,791225,791220,S-INV/2025/07564,62.4,2025-02-27 16:28:45,2025-03-01 00:31:01
126246,791211,791208,S-INV/2025/07562,47.5,2025-02-27 16:28:47,2025-03-01 00:31:03
126241,791189,791186,S-INV/2025/07558,76.53,2025-02-27 16:28:43,2025-02-27 16:28:43
126236,791151,None,S-INV/2025/07555,0.0,2025-02-27 16:27:43,2025-02-27 16:27:43
126235,791148,791147,S-INV/2025/07554,158.95,2025-02-27 16:27:12,2025-02-27 16:27:12
126234,791146,791139,S-INV/2025/07553,156.96,2025-02-27 16:27:12,2025-02-27 16:27:12
126227,791111,791110,S-INV/2025/07551,28.25,2025-02-27 16:26:38,2025-03-01 00:30:23
126224,791103,791102,S-INV/2025/07548,119.67,2025-02-27 16:26:28,2025-03-01 00:29:46
126222,791093,791091,S-INV/2025/07547,21.99,2025-02-27 16:26:32,2025-02-27 16:26:32
126221,791090,791081,S-INV/2025/07546,189.11,2025-02-27 16:26:32,2025-02-27 16:26:32
126219,791066,791058,S-INV/2025/07544,199.97,2025-02-27 16:26:28,2025-02-27 16:26:28
126218,791048,791046,S-INV/2025/07543,169.98,2025-02-27 16:26:27,2025-02-27 16:26:27
126212,791021,791020,S-INV/2025/07537,25.24,2025-02-27 16:24:03,2025-03-01 00:30:14
126211,791017,791016,S-INV/2025/07536,6.97,2025-02-27 16:24:02,2025-03-01 00:30:11
126210,791013,791012,S-INV/2025/07535,17.54,2025-02-27 16:24:00,2025-02-27 16:24:00
126209,791008,791007,S-INV/2025/07534,17.47,2025-02-27 16:23:59,2025-02-27 16:23:59
126208,791004,791003,S-INV/2025/07533,17.68,2025-02-27 16:23:57,2025-02-27 16:23:57
126207,791000,790999,S-INV/2025/07532,6.82,2025-02-27 16:23:55,2025-02-27 16:23:55
126206,790996,790995,S-INV/2025/07531,6.4,2025-02-27 16:23:54,2025-02-27 16:23:54
126205,790993,790992,S-INV/2025/07530,16.39,2025-02-27 16:23:51,2025-02-27 16:23:51
126204,790989,790988,S-INV/2025/07529,42.05,2025-02-27 16:23:49,2025-03-01 00:31:02
126203,790985,790984,S-INV/2025/07528,16.39,2025-02-27 16:23:46,2025-02-27 16:23:46
126202,790981,790980,S-INV/2025/07527,17.11,2025-02-27 16:23:44,2025-02-27 16:23:44
126201,790977,790976,S-INV/2025/07526,48.48,2025-02-27 16:23:41,2025-02-27 16:23:41
126200,790974,790973,S-INV/2025/07525,49.29,2025-02-27 16:20:07,2025-02-27 16:20:07
126199,790970,None,BILL/2025/03/0041,124800.0,2025-02-27 16:19:47,2025-02-27 16:19:47
126196,790963,None,S-INV/2025/07524,0.0,2025-02-27 16:18:55,2025-02-27 16:18:55
126195,790961,790960,S-INV/2025/07523,18.69,2025-02-27 16:18:52,2025-03-01 00:30:06
126193,790953,790952,S-INV/2025/07521,64.0,2025-02-27 16:18:51,2025-02-27 16:18:51
126189,790940,790938,S-INV/2025/07517,28.14,2025-02-27 16:18:46,2025-02-27 16:18:46
126188,790931,None,BILL/2025/02/0038,49600.0,2025-02-27 16:18:31,2025-02-27 16:18:31
126187,790929,None,BILL/2025/03/0020,28160.0,2025-02-27 16:18:14,2025-02-27 16:18:14
126186,790927,None,BILL/2025/03/0011,1226325.0,2025-02-27 16:17:54,2025-02-27 16:17:54
126185,790925,None,BILL/2025/03/0017,16000.0,2025-02-27 16:17:35,2025-02-27 16:17:35
126184,790923,None,BILL/2025/02/0071,5400.0,2025-02-27 16:17:05,2025-02-27 16:17:05
126183,790921,None,BILL/2025/03/0015,18600.0,2025-02-27 16:16:47,2025-02-27 16:16:47
126182,790919,None,BILL/2025/03/0005,232500.0,2025-02-27 16:16:15,2025-02-27 16:16:15
126177,790910,790909,S-INV/2025/07516,16.39,2025-02-27 16:16:01,2025-02-27 16:16:01
126173,790884,790883,S-INV/2025/07514,6.4,2025-02-27 16:15:55,2025-02-27 16:15:55
126171,790876,790875,S-INV/2025/07512,16.39,2025-02-27 16:15:52,2025-02-27 16:15:52
126170,790871,None,BILL/2025/03/0008,358670.0,2025-02-27 16:15:49,2025-02-27 16:15:49
126161,790854,790849,S-INV/2025/07511,28.04,2025-02-27 16:15:17,2025-02-27 16:15:17
126157,790834,790833,S-INV/2025/07510,58.52,2025-02-27 16:15:07,2025-02-27 16:15:07
126156,790832,790829,S-INV/2025/07509,18.2,2025-02-27 16:15:13,2025-02-27 16:15:13
126153,790822,790819,S-INV/2025/07508,77.41,2025-02-27 16:15:00,2025-02-27 16:15:00
126151,790813,790810,S-INV/2025/07506,42.63,2025-02-27 16:15:08,2025-02-27 16:15:08
126148,790799,790796,S-INV/2025/07505,88.45,2025-02-27 16:15:04,2025-02-27 16:15:04
126146,790787,None,S-INV/2025/07504,0.0,2025-02-27 16:15:03,2025-02-27 16:15:03
126144,790777,790774,S-INV/2025/07503,29.39,2025-02-27 16:14:48,2025-02-27 16:14:48
126140,790763,790760,S-INV/2025/07501,77.09,2025-02-27 16:14:57,2025-02-27 16:14:57
126137,790749,790745,S-INV/2025/07500,49.3,2025-02-27 16:14:57,2025-03-02 00:29:17
126131,790722,790719,S-INV/2025/07498,17.54,2025-02-27 16:14:50,2025-02-27 16:14:50
126129,790712,790709,S-INV/2025/07497,18.54,2025-02-27 16:14:44,2025-02-27 16:14:44
126121,790680,None,S-INV/2025/07494,0.0,2025-02-27 16:14:41,2025-02-27 16:14:41
126119,790653,None,S-INV/2025/07493,0.0,2025-02-27 16:14:39,2025-02-27 16:14:39
126112,790619,790618,S-INV/2025/07489,49.89,2025-02-27 16:10:04,2025-02-27 16:10:04
126104,790599,790598,S-INV/2025/07484,36.39,2025-02-27 16:09:57,2025-02-27 16:09:57
126099,790586,790582,S-INV/2025/07481,49.73,2025-02-27 16:10:01,2025-02-27 16:10:01
126097,790578,790576,S-INV/2025/07480,22.9,2025-02-27 16:09:57,2025-03-01 00:29:17
126093,790564,790562,S-INV/2025/07476,35.56,2025-02-27 16:09:52,2025-02-27 16:09:52
126091,790559,790557,S-INV/2025/07474,161.42,2025-02-27 16:09:53,2025-03-01 00:30:18
126090,790556,790554,S-INV/2025/07473,48.59,2025-02-27 16:09:33,2025-02-27 16:09:33
126087,790543,790542,S-INV/2025/07472,38.39,2025-02-27 16:09:28,2025-02-27 16:09:28
126086,790541,790539,S-INV/2025/07471,132.28,2025-02-27 16:09:50,2025-02-27 16:09:50
126084,790529,790528,S-INV/2025/07469,36.39,2025-02-27 16:09:47,2025-02-27 16:09:47
126083,790525,790524,S-INV/2025/07468,60.95,2025-02-27 16:09:49,2025-02-27 16:09:49
126081,790519,790518,S-INV/2025/07467,37.35,2025-02-27 16:09:36,2025-02-27 16:09:36
126075,790502,790500,S-INV/2025/07461,38.19,2025-02-27 16:09:32,2025-02-27 16:09:32
126074,790499,790495,S-INV/2025/07460,39.94,2025-02-27 16:09:41,2025-02-27 16:09:41
126071,790488,790486,S-INV/2025/07457,46.43,2025-02-27 16:09:39,2025-02-27 16:09:39
126067,790473,790471,S-INV/2025/07454,46.39,2025-02-27 16:09:27,2025-02-27 16:09:27
126057,790438,790437,S-INV/2025/07448,55.06,2025-02-27 16:09:29,2025-02-27 16:09:29
126055,790430,790416,S-INV/2025/07447,66.24,2025-02-27 16:09:27,2025-03-02 00:29:15
126048,790396,790395,S-INV/2025/07440,6.4,2025-02-27 16:08:31,2025-02-27 16:08:31
126047,790393,790392,S-INV/2025/07439,6.85,2025-02-27 16:08:29,2025-02-27 16:08:29
126046,790390,790389,S-INV/2025/07438,6.4,2025-02-27 16:08:28,2025-02-27 16:08:28
126045,790387,790386,S-INV/2025/07437,6.4,2025-02-27 16:08:27,2025-02-27 16:08:27
126044,790384,790383,S-INV/2025/07436,6.82,2025-02-27 16:08:25,2025-03-01 00:30:16
126043,790381,790380,S-INV/2025/07435,6.85,2025-02-27 16:08:24,2025-02-27 16:08:24
126042,790378,790377,S-INV/2025/07434,6.94,2025-02-27 16:08:23,2025-02-27 16:08:23
126041,790375,790374,S-INV/2025/07433,6.4,2025-02-27 16:08:22,2025-02-27 16:08:22
