order_id,create_date,last_updated,sales_date,date_order,delivery_date,delivery_address,sales_team,sales_person,amount_total,payment_terms,tags,state,invoice_status,customer,shipping_policy,channel,delivery_status
S02790,2024-09-06 19:23:00,2025-02-28 21:26:55,2024-09-05 19:00:00,2025-02-27 18:18:53,2025-02-28 20:00:00,"Beach Mart
3368 Holden Beach Road

Supply NC 28462
United States",Wholesale,Jada Claiborne,1574.98,30 Days,SURFEXPO_Sept24,sale,invoiced,Beach Mart,one,Wholesale,full
S03857,2025-02-24 22:55:53,2025-02-28 21:51:20,2025-02-24 22:00:00,2025-02-27 17:43:14,2025-02-24 22:00:00,"Mr Kimochi LLC.
100 Fortaleza St.

San Juan PR 00901
United States",Wholesale,Angela Gonzales,600.0,Due on Ship,,sale,invoiced,Mr Kimochi LLC.,one,Wholesale,full
#6JCXE9PS6Q,2025-02-27 16:55:07,2025-02-27 17:01:39,2025-02-27 16:55:07,2025-02-27 16:55:07,2025-02-27 17:00:00,"37 Greensboro Highway

Watkinsville GA 30677
United States",Faire,,37.79,30 Days,Faire,sale,invoiced,Kim Finley,one,Faire,full
#8HRW3PWBYH,2025-02-27 16:55:02,2025-02-27 17:04:31,2025-02-27 16:55:07,2025-02-27 16:55:07,2025-02-27 17:00:00,"203 East Third St

Farmville VA 23901
United States",Faire,,2.34,30 Days,Faire,sale,invoiced,Cheyenne Absher,one,Faire,full
#78C5B4QJCW,2025-02-27 04:48:49,2025-03-17 22:09:52,2025-02-27 04:48:50,2025-02-27 04:48:50,2025-03-07 21:00:00,"399 South Ocean Avenue

Cayucos CA 93430
United States",Wholesale,Jada Claiborne,468.69,30 Days,"Faire, NEW ACCOUNT",sale,invoiced,Marisa Fortini,one,Faire,full
#KXVPU8974W,2025-02-27 04:48:49,2025-02-27 16:19:08,2025-02-27 04:48:49,2025-02-27 04:48:49,2025-02-27 16:00:00,"1500 Northwest Mock Avenue

Blue Springs MO 64015
United States",Faire,,143.22,30 Days,Faire,sale,no,Neda Carnes,one,Faire,full
#2U7F639PQ4,2025-02-27 04:48:46,2025-02-27 16:11:50,2025-02-27 04:48:48,2025-02-27 04:48:48,2025-02-27 16:00:00,"7 Fair Hope Lane

Bluffton SC 29910
United States",Faire,,116.23,30 Days,Faire,sale,invoiced,Laura taylor,one,Faire,full
S03865,2025-02-26 16:45:21,2025-04-02 20:02:16,2025-02-26 16:00:00,2025-02-26 23:34:00,2025-02-27 16:00:00,"Mary Jane's
Kona Inn Shopping Village
75-5744 Ali’i Dr. Suite 180
Kailua-Kona HI 96740
United States",Wholesale,Jada Claiborne,3618.03,Due on Ship,,sale,invoiced,Mary Jane's,one,Wholesale,full
S03866,2025-02-26 21:05:53,2025-03-13 17:40:12,2025-02-26 21:00:00,2025-02-26 22:50:53,2025-03-14 20:00:00,"The Fisherman's Daughter
The Fisherman's Daughter
39455 HWY 12
Avon NC 27915
United States",Wholesale,Nicole Frazier,1832.34,Due on Ship,,sale,to invoice,The Fisherman's Daughter,direct,Wholesale,partial
S03412,2025-01-13 21:54:21,2025-02-28 20:47:59,2025-01-13 08:00:00,2025-02-26 21:59:03,2025-02-28 22:00:00,"Bird Rock Surf Shop
5509 La Jolla Blvd

La Jolla CA 92037
United States",Wholesale,Jada Claiborne,799.5,Due on Ship,surfexpo_Jan25,sale,invoiced,Bird Rock Surf Shop,one,Wholesale,full
#A7GZBXTKRA,2025-02-26 21:25:47,2025-03-17 16:37:02,2025-02-26 21:25:48,2025-02-26 21:25:48,2025-03-17 12:59:59,"140 Hillcrest Rd

MARSHFIELD MA 02050
United States",Faire,,131.73,30 Days,Faire,sale,invoiced,Melissa Ann McKim,one,Faire,full
#GF3ABKGBJN,2025-02-26 21:25:43,2025-02-26 21:43:16,2025-02-26 21:25:47,2025-02-26 21:25:47,2025-02-26 21:00:00,"140 Hillcrest Rd

MARSHFIELD MA 02050
United States",Faire,,421.87,30 Days,Faire,sale,invoiced,Melissa Ann McKim,one,Faire,full
S03864,2025-02-26 16:44:51,2025-02-26 20:18:14,2025-02-26 18:48:02,2025-02-26 18:48:49,2025-02-27 16:00:00,"Urban Kai
310 W 7TH AVE
#5404
TAMPA FL 33602
United States",Wholesale,Alyssa Kallal,613.0,Due on Ship,,sale,invoiced,Urban Kai,one,Wholesale,full
S03780,2025-02-07 19:35:56,2025-03-04 22:20:12,2025-02-07 19:00:00,2025-02-26 17:07:53,2025-03-15 18:00:00,"Ono Surf Shop
2236 E Co Hwy, 30A

Santa Rosa Beach FL 32459
United States",Wholesale,Alyssa Kallal,866.75,30 Days,,sale,invoiced,Ono Surf Shop,one,Wholesale,full
#EH3TN9N5KR,2025-02-26 16:32:08,2025-02-26 17:50:56,2025-02-26 16:32:13,2025-02-26 16:32:13,2025-02-26 17:00:00,"2108 South Blvd, Suite 101

Charlotte NC 28203
United States",Faire,,73.45,30 Days,Faire,sale,invoiced,Jacquelyn Buckner,one,Faire,full
#UUZSJFKSE5,2025-02-26 15:04:25,2025-02-26 17:33:03,2025-02-26 15:04:26,2025-02-26 15:04:26,2025-02-26 17:00:00,"793 Cooke Drive

Pittsburgh PA 15234
United States",Faire,,151.24,30 Days,Faire,sale,invoiced,Jessica Eddins,one,Faire,full
#VJK8DWUHNV,2025-02-26 15:04:20,2025-02-26 17:43:02,2025-02-26 15:04:24,2025-02-26 15:04:24,2025-02-26 17:00:00,"966 Douglas Avenue

Dunedin FL 34698
United States",Faire,,158.39,30 Days,Faire,sale,invoiced,The Edinburgh Fringe,one,Faire,full
#B7WT76Q6RG,2025-02-26 04:47:29,2025-02-26 17:38:03,2025-02-26 04:47:32,2025-02-26 04:47:32,2025-02-26 17:00:00,"7 Fair Hope Lane

Bluffton SC 29910
United States",Faire,,31.07,30 Days,Faire,sale,invoiced,Laura taylor,one,Faire,full
S03863,2025-02-26 00:05:29,2025-03-17 21:17:15,2025-02-26 00:00:00,2025-02-26 00:06:45,2025-02-27 00:00:00,"Rosa Marina Boutique
ATTN: Sheena Heitzman
11 S. Hardee Cir.
Rockledge FL 32955
United States",Wholesale,Jada Claiborne,0.0,Due on Ship,SAMPLE PACK,sale,invoiced,Rosa Marina Boutique,one,Wholesale,full
S03862,2025-02-25 22:54:59,2025-03-26 20:12:22,2025-02-25 22:00:00,2025-02-25 22:56:04,2025-02-26 22:00:00,"Cool Style
12921 Village Blvd

Madeira Beach FL 33708
United States",Wholesale,Alyssa Kallal,574.45,Due on Ship,,sale,invoiced,Cool Style,one,Wholesale,full
#WKKZWYJ2MM,2025-02-25 22:41:33,2025-02-26 17:05:15,2025-02-25 22:41:38,2025-02-25 22:41:38,2025-02-26 22:00:00,"4115 Enger St

Honolulu HI 96818
United States",Faire,,472.55,30 Days,Faire,sale,invoiced,Iris Cogburn,one,Faire,full
#EHA9EGJ2UV,2025-02-25 19:11:19,2025-02-25 19:32:47,2025-02-25 19:11:19,2025-02-25 19:11:19,2025-05-12 12:59:59,"425 North Citrus Avenue

Crystal River FL 34428-4014
United States",Wholesale,Jada Claiborne,37.34,30 Days,Faire,sale,no,Kris Murin/ The Hippie Manatee,one,Faire,pending
#74UZCZSZYH,2025-02-25 19:11:18,2025-04-17 15:08:58,2025-02-25 19:11:19,2025-02-25 19:11:19,2025-04-07 12:59:59,"425 North Citrus Avenue

Crystal River FL 34428-4014
United States",Wholesale,Jada Claiborne,57.6,30 Days,Faire,sale,invoiced,Kris Murin/ The Hippie Manatee,one,Faire,full
#7S5SYVSP55,2025-02-25 19:11:16,2025-03-17 18:29:10,2025-02-25 19:11:18,2025-02-25 19:11:18,2025-03-17 12:59:59,"425 North Citrus Avenue

Crystal River FL 34428-4014
United States",Wholesale,Jada Claiborne,76.9,30 Days,Faire,sale,invoiced,Kris Murin/ The Hippie Manatee,one,Faire,full
#SSXTU528P4,2025-02-25 19:11:13,2025-02-25 20:18:32,2025-02-25 19:11:16,2025-02-25 19:11:16,2025-02-27 19:00:00,"425 North Citrus Avenue

Crystal River FL 34428-4014
United States",Wholesale,Jada Claiborne,336.97,30 Days,Faire,sale,invoiced,Kris Murin/ The Hippie Manatee,one,Faire,full
S03552,2025-01-15 20:04:17,2025-02-25 18:16:03,2025-01-10 21:00:00,2025-02-25 18:12:23,2025-02-24 20:00:00,"Glik's Ship To
25 ABC Pkwy

Collinsville IL 62234
United States",Wholesale,Alyssa Kallal,595.31,Due on Ship,surfexpo_Jan25,sale,invoiced,Glik's,one,Wholesale,full
S03551,2025-01-15 20:03:36,2025-02-25 17:42:20,2025-01-10 21:00:00,2025-02-25 17:39:31,2025-02-24 20:00:00,"Glik's Ship To
25 ABC Pkwy

Collinsville IL 62234
United States",Wholesale,Alyssa Kallal,595.31,Due on Ship,surfexpo_Jan25,sale,invoiced,Glik's,one,Wholesale,full
S03550,2025-01-15 20:02:07,2025-02-25 17:41:32,2025-01-10 21:00:00,2025-02-25 17:37:54,2025-02-24 20:00:00,"Glik's Ship To
25 ABC Pkwy

Collinsville IL 62234
United States",Wholesale,Alyssa Kallal,595.31,Due on Ship,surfexpo_Jan25,sale,invoiced,Glik's,one,Wholesale,full
S03548,2025-01-15 20:01:01,2025-02-25 17:27:51,2025-01-10 21:00:00,2025-02-25 17:20:10,2025-02-24 20:00:00,"Glik's Ship To
25 ABC Pkwy

Collinsville IL 62234
United States",Wholesale,Alyssa Kallal,595.31,Due on Ship,surfexpo_Jan25,sale,invoiced,Glik's,one,Wholesale,full
S03549,2025-01-15 20:01:33,2025-02-25 17:35:27,2025-01-10 21:00:00,2025-02-25 17:12:49,2025-02-24 20:00:00,"Glik's Ship To
25 ABC Pkwy

Collinsville IL 62234
United States",Wholesale,Alyssa Kallal,595.31,Due on Ship,surfexpo_Jan25,sale,invoiced,Glik's,one,Wholesale,full
S03547,2025-01-15 19:59:14,2025-02-25 16:42:16,2025-01-10 21:00:00,2025-02-25 16:37:32,2025-02-24 19:00:00,"Glik's Ship To
25 ABC Pkwy

Collinsville IL 62234
United States",Wholesale,Alyssa Kallal,595.31,Due on Ship,surfexpo_Jan25,sale,invoiced,Glik's,one,Wholesale,full
S03555,2025-01-15 20:11:12,2025-02-25 16:23:36,2025-01-10 21:00:00,2025-02-25 16:22:25,2025-02-24 20:00:00,"Glik's Ship To
25 ABC Pkwy

Collinsville IL 62234
United States",Wholesale,Alyssa Kallal,595.31,Due on Ship,surfexpo_Jan25,sale,invoiced,Glik's,one,Wholesale,full
S03554,2025-01-15 20:10:28,2025-02-25 17:00:29,2025-01-10 21:00:00,2025-02-25 15:43:27,2025-02-24 20:00:00,"Glik's Ship To
25 ABC Pkwy

Collinsville IL 62234
United States",Wholesale,Alyssa Kallal,595.31,Due on Ship,surfexpo_Jan25,sale,invoiced,Glik's,one,Wholesale,full
S03391,2025-01-13 21:48:07,2025-02-25 16:41:39,2025-01-10 21:00:00,2025-02-25 15:41:12,2025-02-24 21:00:00,"Glik's Ship To
25 ABC Pkwy

Collinsville IL 62234
United States",Wholesale,Alyssa Kallal,595.31,Due on Ship,surfexpo_Jan25,sale,invoiced,Glik's,one,Wholesale,full
S03553,2025-01-15 20:09:42,2025-02-25 17:08:33,2025-01-10 21:00:00,2025-02-25 15:40:40,2025-02-24 20:00:00,"Glik's Ship To
25 ABC Pkwy

Collinsville IL 62234
United States",Wholesale,Alyssa Kallal,595.31,Due on Ship,surfexpo_Jan25,sale,invoiced,Glik's,one,Wholesale,full
#3UUY8GWEVQ,2025-02-25 15:08:57,2025-02-25 18:43:55,2025-02-25 15:08:57,2025-02-25 15:08:57,2025-02-25 18:00:00,"61 Turnor Ave

Milford  CT 06460
United States",Faire,,175.13,30 Days,Faire,sale,invoiced,Danielle Marconi,one,Faire,full
#BK6X2S7KV7,2025-02-25 15:08:56,2025-03-04 21:38:12,2025-02-25 15:08:56,2025-02-25 15:08:56,2025-02-25 18:00:00,"50 Stangl Road

Flemington NJ 08822
United States",Wholesale,Alyssa Kallal,221.17,30 Days,Faire,sale,invoiced,Dayna Riley,one,Faire,full
#V77NDH2MW4,2025-02-25 15:08:52,2025-02-25 18:34:01,2025-02-25 15:08:55,2025-02-25 15:08:55,2025-02-25 18:00:00,"344 State Road

Baldwinville  MA 01436
United States",Faire,,207.31,30 Days,Faire,sale,invoiced,Sharon Olson,one,Faire,full
S03859,2025-02-25 15:02:35,2025-03-20 16:47:00,2025-02-25 14:00:00,2025-02-25 15:04:19,2025-02-26 14:00:00,"Paradise Adventure Co.
110 First St. #480

Gardiner MT 59030
United States",Wholesale,Diane Moser,0.0,Due on Ship,,sale,invoiced,Paradise Adventure Co.,one,Wholesale,full
#DN9R3JTANT,2025-02-25 04:48:09,2025-02-25 18:50:59,2025-02-25 04:48:09,2025-02-25 04:48:09,2025-02-25 18:00:00,"YOGA GALLERY DOWNTOWN / Jessica Mundo
2960 Michigan Street

Melbourne FL 32904
United States",Wholesale,Jada Claiborne,121.19,30 Days,Faire,sale,invoiced,YOGA GALLERY DOWNTOWN / Jessica Mundo,one,Faire,full
#CTHP8S3PCQ,2025-02-25 04:48:08,2025-02-25 18:55:41,2025-02-25 04:48:08,2025-02-25 04:48:08,2025-02-25 18:00:00,"1963 Misty Circle

Encinitas CA 92024
United States",Faire,,155.37,30 Days,Faire,sale,invoiced,Kelly Post,one,Faire,full
#ADQE4FYSGS,2025-02-25 04:48:07,2025-03-04 21:25:30,2025-02-25 04:48:08,2025-02-25 04:48:08,2025-02-25 18:00:00,"Flip Flop Shop - Port St Lucie #342
5505 NW Pine Trail Cir.

Port St Lucie FL 34983
United States",Wholesale,Alyssa Kallal,52.78,30 Days,Faire,sale,invoiced,Flip Flop Shop - Port St Lucie #342,one,Faire,full
S03645,2025-01-22 16:56:20,2025-02-24 23:12:49,2025-01-21 19:00:00,2025-02-24 22:54:25,2025-02-24 16:00:00,"Shipwreck Shops
Sucker Garden Road #21
PO Box 9279
St. Maarten  00000
Sint Maarten (Dutch part)",Wholesale,Angela Gonzales,7715.65,30 Days,,sale,invoiced,Shipwreck Shops,one,Wholesale,full
S03856,2025-02-24 21:54:48,2025-02-25 19:54:22,2025-02-24 22:00:00,2025-02-24 22:28:35,2025-02-25 21:00:00,"Flip Flop Shop Orlando #366
15657 State Road
535
Orlando FL 32821
United States",Wholesale,Alyssa Kallal,137.99,Due on Ship,,sale,invoiced,Flip Flop Shop Orlando #366,one,Wholesale,full
S03593,2025-01-17 19:10:38,2025-02-28 18:51:23,2025-01-21 19:00:00,2025-02-24 19:04:20,2025-02-24 19:00:00,"Emerald Coast Zoo
5262 Deer Springs Dr

Crestview FL 32539
United States",Wholesale,Jada Claiborne,1563.31,Due on Ship,"suggested order, Remote Show Special, surfexpo_Jan25",sale,invoiced,Emerald Coast Zoo,one,Wholesale,full
S03854,2025-02-24 18:20:00,2025-02-25 20:01:15,2025-02-24 18:00:00,2025-02-24 18:20:27,2025-02-25 18:00:00,"SEED Peoples Market
2937 Bristol St
# C101
Costa Mesa CA 92626
United States",Wholesale,Christina Freberg,0.0,Net 30,SAMPLES,sale,invoiced,SEED Peoples Market,one,Wholesale,full
S03853,2025-02-24 18:02:23,2025-03-28 20:37:58,2025-02-24 18:03:13,2025-02-24 18:03:13,2025-04-01 16:00:00,"Sound Feet Shoes
111 Fox Knoll Rd.

Powells Point NC 27966
United States",Wholesale,Christina Freberg,1519.8,Due on Ship,,sale,invoiced,Sound Feet Shoes,one,Wholesale,full
#8Q52QC83AD,2025-02-24 15:08:48,2025-02-24 18:38:40,2025-02-24 15:08:48,2025-02-24 15:08:48,2025-02-25 18:00:00,"3213 South Highway A1A

Melbourne Beach FL 32951
United States",Faire,,257.42,30 Days,Faire,sale,invoiced,Tiffany Minton,one,Faire,full
#F4M3JRCETE,2025-02-24 15:08:45,2025-03-04 21:25:17,2025-02-24 15:08:47,2025-02-24 15:08:47,2025-02-24 15:00:00,"Flip Flop Shop - Port St Lucie #342
5505 NW Pine Trail Cir.

Port St Lucie FL 34983
United States",Wholesale,Alyssa Kallal,134.8,30 Days,Faire,sale,invoiced,Flip Flop Shop - Port St Lucie #342,one,Faire,full
#NKNR8DX3AK,2025-02-23 04:47:48,2025-02-24 20:56:32,2025-02-23 04:47:48,2025-02-23 04:47:48,2025-02-24 20:00:00,"6929 Miami Ave unit

Madeira OH 45243
United States",Faire,,395.79,30 Days,Faire,sale,invoiced,Shannon Walker,one,Faire,full
#GP5BJUQ42Z,2025-02-23 04:47:47,2025-02-24 17:26:08,2025-02-23 04:47:47,2025-02-23 04:47:47,2025-02-24 17:00:00,"454 Madison Trade Plaza Southeast

Leesburg VA 20175
United States",Faire,,300.43,30 Days,Faire,sale,invoiced,Best Rack Around,one,Faire,full
#2KKFJ3A5VP,2025-02-23 04:47:47,2025-02-24 17:10:55,2025-02-23 04:47:47,2025-02-23 04:47:47,2025-02-24 17:00:00,"1017 Kauhikoa Road

Haiku-Pauwela HI 96708
United States",Faire,,69.79,30 Days,Faire,sale,invoiced,Morgan Eads,one,Faire,full
#KV8E9P3VPS,2025-02-23 04:47:46,2025-04-21 17:28:22,2025-02-23 04:47:46,2025-02-23 04:47:46,2025-04-15 12:59:59,"201 East Granada Boulevard

Ormond Beach FL 32176
United States",Wholesale,Jada Claiborne,115.5,30 Days,Faire,sale,invoiced,DAVID LAMOTTE,one,Faire,full
#KBXNZYN7J2,2025-02-23 04:47:45,2025-02-24 20:08:30,2025-02-23 04:47:45,2025-02-23 04:47:45,2025-02-24 18:00:00,"201 East Granada Boulevard

Ormond Beach FL 32176
United States",Wholesale,Jada Claiborne,882.11,30 Days,Faire,sale,invoiced,DAVID LAMOTTE,one,Faire,full
#YBRSRJUBXD,2025-02-23 04:47:43,2025-03-18 20:56:08,2025-02-23 04:47:45,2025-02-23 04:47:45,2025-03-03 12:59:59,"201 East Granada Boulevard

Ormond Beach FL 32176
United States",Wholesale,Jada Claiborne,28.17,30 Days,Faire,sale,invoiced,DAVID LAMOTTE,one,Faire,full
#EFGG5TSES5,2025-02-22 04:45:57,2025-02-24 20:13:24,2025-02-22 04:45:57,2025-02-22 04:45:57,2025-02-24 20:00:00,"954 U.S. 1

Rockingham NC 28379
United States",Faire,,8.53,30 Days,Faire,sale,invoiced,Carolyn Gonzalez,one,Faire,full
#XKDF5UJTHS,2025-02-22 04:45:56,2025-02-24 20:43:28,2025-02-22 04:45:56,2025-02-22 04:45:56,2025-02-24 20:00:00,"Color It Green
301 Centre Street

Fernandina Beach FL 32034
United States",Wholesale,Christina Freberg,1026.16,30 Days,Faire,sale,invoiced,Color It Green,one,Faire,full
#5BV4NZZ239,2025-02-22 04:45:54,2025-03-07 17:45:06,2025-02-22 04:45:55,2025-02-22 04:45:55,2025-03-07 12:59:59,"Color It Green
301 Centre Street

Fernandina Beach FL 32034
United States",Wholesale,Christina Freberg,22.86,30 Days,Faire,sale,invoiced,Color It Green,one,Faire,full
S03851,2025-02-21 21:27:10,2025-03-18 22:39:54,2025-02-21 21:00:00,2025-02-21 21:30:03,2025-02-22 21:00:00,"Event Network
Moody Gardens c/o Event Network Gift shops
1 Hope Blvd
Galveston TX 77554
United States",Wholesale,Alyssa Kallal,2058.0,30 Days,new door,sale,invoiced,Event Network,one,Wholesale,full
S03732,2025-02-04 22:03:21,2025-04-22 16:55:20,2025-01-22 22:00:00,2025-02-21 21:11:59,2025-05-09 21:00:00,"Island Home Outfitters
6130 King St

Mindemoya ON P0P 1S0
Canada",Wholesale,Jada Claiborne,612.0,Due on Ship,,sale,to invoice,Island Home Outfitters,one,Wholesale,pending
S03850,2025-02-21 20:43:45,2025-02-21 20:43:50,2025-01-14 20:00:00,2025-02-21 20:43:50,2025-05-09 19:00:00,"Charleston County Park & Recreation Commission
861 Riverland Drive

Charleston SC 29412
United States",Wholesale,Jada Claiborne,140.0,30 Days,,sale,no,Charleston County Park & Recreation Commission,one,Wholesale,pending
#N7YHHMQMEH,2025-02-21 15:08:00,2025-02-21 18:29:07,2025-02-21 15:08:07,2025-02-21 18:28:56,2025-02-21 18:00:00,"1768 Kalawi Place

Wailuku HI 96793-2303
United States",Faire,,201.42,30 Days,Faire,sale,invoiced,Kahanulani Mina,one,Faire,full
S03847,2025-02-20 18:30:37,2025-03-31 21:34:56,2025-02-20 18:00:00,2025-02-21 15:29:22,2025-02-21 18:00:00,"Scallywags
575 German Riekehoff

Vieques PR 00765
United States",Wholesale,Angela Gonzales,985.38,30 Days,,sale,invoiced,Scallywags,one,Wholesale,full
#XC3HGXASF6,2025-02-21 04:44:23,2025-04-03 17:54:52,2025-02-21 04:44:24,2025-02-21 04:44:24,2025-05-15 12:59:59,"111 Los Altos Street

Oxnard CA 93035
United States",Wholesale,Christina Freberg,263.14,30 Days,Faire,sale,no,Nicole Eberhardt,one,Faire,pending
#S5A5XRXJAZ,2025-02-21 04:44:22,2025-02-21 20:49:46,2025-02-21 04:44:23,2025-02-21 04:44:23,2025-02-25 12:59:59,"Boca Grande Marina
220 Harbor Dr.
PO Box 280
Boca Grande FL 33921
United States",Wholesale,Jada Claiborne,69.18,30 Days,Faire,sale,invoiced,Boca Grande Marina,one,Faire,full
#QAEPMM5BB5,2025-02-21 04:44:20,2025-02-21 21:56:45,2025-02-21 04:44:21,2025-02-21 04:44:21,2025-02-21 21:00:00,"Boca Grande Marina
220 Harbor Dr.
PO Box 280
Boca Grande FL 33921
United States",Wholesale,Jada Claiborne,1579.82,30 Days,Faire,sale,to invoice,Boca Grande Marina,one,Faire,full
#8Q7NQMT4NQ,2025-02-21 04:44:20,2025-02-21 18:52:18,2025-02-21 04:44:20,2025-02-21 04:44:20,2025-02-21 18:00:00,"112 W Middle St 

CHELSEA MI 48118
United States",Faire,,65.71,30 Days,Faire,sale,invoiced,THE POTTING SHED,one,Faire,full
#P93YJWMJWP,2025-02-21 04:44:19,2025-04-03 17:54:42,2025-02-21 04:44:19,2025-02-21 04:44:19,2025-02-21 19:00:00,"111 Los Altos Street

Oxnard CA 93035
United States",Wholesale,Christina Freberg,772.66,30 Days,Faire,sale,invoiced,Nicole Eberhardt,one,Faire,full
#MMN22K7NTT,2025-02-21 04:44:18,2025-02-21 19:10:09,2025-02-21 04:44:18,2025-02-21 04:44:18,2025-02-21 19:00:00,"634 State Road

Dartmouth MA 02747
United States",Faire,,200.98,30 Days,Faire,sale,invoiced,lisa leite,one,Faire,full
#SEA8UXP6XW,2025-02-21 04:44:17,2025-03-04 21:37:39,2025-02-21 04:44:18,2025-02-21 04:44:18,2025-02-21 18:00:00,"303 Sadowski Causeway

Key Colony Beach FL 33051
United States",Wholesale,Alyssa Kallal,221.55,30 Days,Faire,sale,invoiced,DKS Beach Boutique,one,Faire,full
S03849,2025-02-20 20:22:02,2025-03-18 22:07:35,2025-02-20 19:00:00,2025-02-20 20:23:22,2025-03-14 19:00:00,"Poipu Surf
2829 Ala Kalanikaumaka Street
Suite B111 Box 16
Koloa HI 96756
United States",Wholesale,Jada Claiborne,651.75,Due on Ship,MAGICLV_Feb25,sale,invoiced,Poipu Surf,one,Wholesale,full
S03848,2025-02-20 19:27:45,2025-03-18 21:35:23,2025-02-20 19:00:00,2025-02-20 20:20:42,2025-03-14 18:00:00,"Hanalei Backdoor
5-5190 Kuhio Hwy #C5
PO BOX 790
HanaleI HI 96714
United States",Wholesale,Jada Claiborne,651.75,Due on Ship,MAGICLV_Feb25,sale,invoiced,Hanalei Backdoor,one,Wholesale,full
S03846,2025-02-20 17:39:21,2025-02-20 18:31:59,2025-02-20 17:00:00,2025-02-20 18:31:59,2025-05-16 16:00:00,"Victory at Sea
Lisa Marie Berenson
1093 Seashore Road
West Cape May NJ 08204
United States",Wholesale,Jada Claiborne,1117.5,30 Days,,sale,to invoice,Victory at Sea,one,Wholesale,pending
#T9HWJR546C,2025-02-20 15:17:18,2025-02-20 21:45:21,2025-02-20 15:17:19,2025-02-20 15:17:19,2025-02-20 21:00:00,"1200 West Retta Esplanade

Punta Gorda FL 33950-5393
United States",Faire,,283.5,30 Days,Faire,sale,invoiced,Route FLorida,one,Faire,full
#YXANMRCQM4,2025-02-20 15:17:11,2025-02-20 21:49:08,2025-02-20 15:17:18,2025-02-20 15:17:18,2025-02-20 17:00:00,"323 Colvin Ave

Buffalo NY 14217-2103
United States",Faire,,428.17,30 Days,Faire,sale,invoiced,Sandra Less,one,Faire,full
#NA4QRTGU2E,2025-02-20 04:47:09,2025-02-20 17:36:53,2025-02-20 04:47:10,2025-02-20 04:47:10,2025-02-20 17:00:00,"9245 Virginia Pkwy

McKinney TX 75071
United States",Faire,,20.06,30 Days,Faire,sale,invoiced,Melissa Smiley,one,Faire,full
#BA72KQ7Q9G,2025-02-20 04:47:09,2025-03-05 06:57:24,2025-02-20 04:47:09,2025-02-20 04:47:09,2025-05-15 12:59:59,"Sun & Sea Surfwear
PO Bx 2158

Avalon CA 90704
United States",Wholesale,Christina Freberg,549.75,30 Days,Faire,sale,no,Sun & Sea Surfwear,one,Faire,pending
#2HEJXGHAM5,2025-02-20 04:47:08,2025-03-10 17:11:22,2025-02-20 04:47:09,2025-02-20 04:47:09,2025-03-10 12:59:59,"Sun & Sea Surfwear
PO Bx 2158

Avalon CA 90704
United States",Wholesale,Christina Freberg,46.74,30 Days,Faire,sale,invoiced,Sun & Sea Surfwear,one,Faire,full
#WFVDAJNFHQ,2025-02-20 04:47:08,2025-03-18 20:52:08,2025-02-20 04:47:08,2025-02-20 04:47:08,2025-03-03 12:59:59,"Sun & Sea Surfwear
PO Bx 2158

Avalon CA 90704
United States",Wholesale,Christina Freberg,56.64,30 Days,Faire,sale,invoiced,Sun & Sea Surfwear,one,Faire,full
#K56AZ24M2S,2025-02-20 04:47:07,2025-02-20 17:41:45,2025-02-20 04:47:08,2025-02-20 04:47:08,2025-02-20 17:00:00,"170 Ossington Avenue

Toronto ON M6J 2Z7
Canada",Faire,,113.4,30 Days,Faire,sale,invoiced,Grit & Grace Clothing,one,Faire,full
#2MGAAR88YU,2025-02-20 04:47:06,2025-03-04 20:26:07,2025-02-20 04:47:06,2025-02-20 04:47:06,2025-02-20 18:00:00,"Sun & Sea Surfwear
PO Bx 2158

Avalon CA 90704
United States",Wholesale,Christina Freberg,1288.22,30 Days,Faire,sale,invoiced,Sun & Sea Surfwear,one,Faire,full
#GXMYPTFGMB,2025-02-20 04:47:05,2025-03-13 16:20:19,2025-02-20 04:47:06,2025-02-20 04:47:06,2025-03-15 12:59:59,"1018 Government Street

Ocean Springs MS 39564
United States",Wholesale,Alyssa Kallal,294.02,30 Days,Faire,sale,invoiced,Amanda  Schmidt,one,Faire,full
