refund_id,order_id,created_at,processed_at,updated_at,total_refunded,refund_amount,sale_id,product_title,gross_returns,discounts_returned,shipping_returned,taxes_returned,return_fees,net_returns,total_returns
gid://shopify/Refund/974580908131,#462814,2025-02-21 22:46:01,2025-02-21 22:46:01,2025-02-21 22:46:01,69.59,69.59,#462814,Mystic Plum Lounge Set,63.99,0.0,0.0,5.6,0.0,63.99,69.59
gid://shopify/Refund/977148215395,#462835,2025-03-18 21:13:26,2025-03-18 21:13:26,2025-03-18 21:13:26,108.03,108.03,#462835,"Sage Cotton Cabana Pants, Cream Shipwrecked Maxi Skirt",114.98,0.0,0.0,0.0,0.0,114.98,114.98
gid://shopify/Refund/977148248163,#462835,2025-03-18 21:13:37,2025-03-18 21:13:37,2025-03-18 21:13:37,46.16,46.16,#462835,Seaside Spice Wide Leg Cotton Pants,49.99,0.0,0.0,3.12,0.0,49.99,53.11
gid://shopify/Refund/975832875107,#462841,2025-03-05 22:30:49,2025-03-05 22:30:49,2025-03-05 22:30:49,27.05,27.05,#462841,Nosara Shorts,32.0,0.0,0.0,2.0,0.0,32.0,34.0
gid://shopify/Refund/974128611427,#462853,2025-02-18 23:03:37,2025-02-18 23:03:37,2025-02-18 23:03:37,31.61,31.61,#462853,Bermuda Harem Pants,29.99,0.0,0.0,1.62,0.0,29.99,31.61
gid://shopify/Refund/974128152675,#462859,2025-02-18 22:59:59,2025-02-18 23:00:00,2025-02-18 23:00:00,31.85,31.85,#462859,Bermuda Harem Pants,29.99,0.0,0.0,1.86,0.0,29.99,31.849999999999998
gid://shopify/Refund/974128316515,#462859,2025-02-18 23:01:15,2025-02-18 23:01:15,2025-02-18 23:01:15,6.8,6.8,#462859,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/977265066083,#462861,2025-03-19 21:30:57,2025-03-19 21:30:57,2025-03-19 21:30:57,61.53,61.53,#462861,"Akha Tribal Print Harem Pants, Yao Tribal Print Harem Pants",64.0,0.0,0.0,4.48,0.0,64.0,68.48
gid://shopify/Refund/977509187683,#462866,2025-03-21 20:45:09,2025-03-21 20:45:09,2025-03-21 20:45:09,86.77,86.77,#462866,"Cream Cotton Cabana Pants, Black Cotton Cabana Pants",88.0,0.0,0.0,5.72,0.0,88.0,93.72
gid://shopify/Refund/973960773731,#462896,2025-02-17 17:11:42,2025-02-17 17:11:43,2025-02-17 17:11:43,49.49,49.49,#462896,Onyx Vinyasa Tank,39.99,0.0,0.0,3.1,0.0,39.99,43.09
gid://shopify/Refund/977144152163,#462899,2025-03-18 20:44:35,2025-03-18 20:44:36,2025-03-18 20:44:36,77.85,77.85,#462899,"Stone Adventure Cargo Pants, Granite Adventure Cargo Pants",84.8,0.0,0.0,0.0,0.0,84.8,84.8
gid://shopify/Refund/973966868579,#462903,2025-02-17 17:46:02,2025-02-17 17:46:02,2025-02-17 17:46:02,44.1,44.1,#462903,Vintage Black Boardwalk Romper,34.99,0.0,0.0,2.71,0.0,34.99,37.7
gid://shopify/Refund/974847770723,#462934,2025-02-25 00:31:40,2025-02-25 00:31:41,2025-02-25 00:31:41,0.0,0.0,#462934,"Moon Shadow Harem Pants, Vintage Wash Bondi Harem Pants, Black Harem Pants",109.97,0.0,0.0,9.620000000000001,0.0,109.97,119.59
gid://shopify/Refund/975879635043,#462935,2025-03-06 12:50:29,2025-03-06 12:50:29,2025-03-06 12:50:29,0.0,0.0,#462935,Montauk   Daydreamer Top + Harem Pants Set,72.99,0.0,0.0,6.82,0.0,72.99,79.81
gid://shopify/Refund/976546824291,#462938,2025-03-12 19:41:13,2025-03-12 19:41:14,2025-03-12 19:41:14,146.05,146.05,#462938,"Peace Protector 2mm Layered Healing Bracelet, Master Manifestor 2mm Layered Healing Bracelet, Emotional Balance 2mm Layered Healing Bracelet, Growth & Inspiration 2mm Layered Healing Bracelet, Divine Healer 2mm Layered Healing Bracelet, Master Healer 2mm Layered Healing Bracelet",144.0,0.0,0.0,9.0,0.0,144.0,153.0
gid://shopify/Refund/973999964259,#462941,2025-02-17 22:26:50,2025-02-17 22:26:50,2025-02-17 22:26:50,15.82,15.82,#462941,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/974128447587,#462942,2025-02-18 23:02:12,2025-02-18 23:02:13,2025-02-18 23:02:13,25.6,25.6,#462942,Aura 4mm Metal Accent Healing Bracelet,19.2,0.0,0.0,0.0,0.0,19.2,19.2
gid://shopify/Refund/975819604067,#462983,2025-03-05 21:21:04,2025-03-05 21:21:05,2025-03-05 21:21:05,35.94,35.94,#462983,Baja Harem Pants,39.99,0.0,0.0,2.9,0.0,39.99,42.89
gid://shopify/Refund/977248649315,#462985,2025-03-19 19:39:29,2025-03-19 19:39:29,2025-03-19 19:39:29,71.05,71.05,#462985,"Black Daydreamer Top, Cream Wide Leg Cotton Pants",73.59,0.0,0.0,4.42,0.0,73.59,78.01
gid://shopify/Refund/974782955619,#462989,2025-02-24 18:13:48,2025-02-24 18:13:49,2025-02-24 18:13:49,38.52,38.52,#462989,Celestial Grey Kimono,36.0,0.0,0.0,2.52,0.0,36.0,38.52
gid://shopify/Refund/976541286499,#462993,2025-03-12 19:17:37,2025-03-12 19:17:38,2025-03-12 19:17:38,113.02,113.02,#462993,"Sahara Harem Pants, Baja Harem Pants, Casablanca Harem Pants",119.97,0.0,0.0,0.0,0.0,119.97,119.97
gid://shopify/Refund/977144938595,#462994,2025-03-18 20:53:06,2025-03-18 20:53:06,2025-03-18 20:53:06,6.72,6.72,#462994,Black Wide Leg Cotton Pants,44.0,0.0,0.0,2.64,0.0,44.0,46.64
gid://shopify/Refund/974786003043,#463004,2025-02-24 18:30:39,2025-02-24 18:30:39,2025-02-24 18:30:39,36.0,36.0,#463004,Celestial Grey Kimono,36.0,0.0,0.0,0.0,0.0,36.0,36.0
gid://shopify/Refund/974443446371,#463011,2025-02-20 21:50:36,2025-02-20 21:50:37,2025-02-20 21:50:37,56.21,56.21,#463011,Master Healer 3mm Healing Necklace,46.99,0.0,0.0,2.82,0.0,46.99,49.81
gid://shopify/Refund/975839297635,#463020,2025-03-05 23:07:50,2025-03-05 23:07:51,2025-03-05 23:07:51,0.0,0.0,#463020,Terra Harem Pants,39.99,0.0,0.0,2.8,0.0,39.99,42.79
gid://shopify/Refund/976538632291,#463042,2025-03-12 19:06:05,2025-03-12 19:06:05,2025-03-12 19:06:05,35.94,35.94,#463042,Vintage Wash Bondi Harem Pants,39.99,0.0,0.0,2.9,0.0,39.99,42.89
gid://shopify/Refund/976794845283,#463069,2025-03-14 22:23:45,2025-03-14 22:23:45,2025-03-14 22:23:45,57.04,57.04,#463069,Desert Bloom Lounge Set,63.99,0.0,0.0,0.0,0.0,63.99,63.99
gid://shopify/Refund/975844868195,#463074,2025-03-06 00:02:47,2025-03-06 00:02:47,2025-03-06 00:02:47,0.0,0.0,#463074,Mystic Plum Harem Pants,39.99,0.0,0.0,2.54,0.0,39.99,42.53
gid://shopify/Refund/974122352739,#463084,2025-02-18 22:09:17,2025-02-18 22:09:18,2025-02-18 22:09:18,45.32,45.32,#463084,Fiji Harem Pants,34.99,0.0,0.0,3.32,0.0,34.99,38.31
gid://shopify/Refund/976549249123,#463091,2025-03-12 19:54:12,2025-03-12 19:54:12,2025-03-12 19:54:12,73.03,73.03,#463091,"Sahara Harem Pants, Nosara Harem Pants",79.98,0.0,0.0,0.0,0.0,79.98,79.98
gid://shopify/Refund/976548593763,#463122,2025-03-12 19:50:58,2025-03-12 19:50:59,2025-03-12 19:50:59,62.97,62.97,#463122,Mystic Plum Lounge Set,64.0,0.0,0.0,5.92,0.0,64.0,69.92
gid://shopify/Refund/976540893283,#463154,2025-03-12 19:15:39,2025-03-12 19:15:41,2025-03-12 19:15:41,73.03,73.03,#463154,"Nosara Harem Pants, Como Harem Pants",79.98,0.0,0.0,0.0,0.0,79.98,79.98
gid://shopify/Refund/976794746979,#463158,2025-03-14 22:22:37,2025-03-14 22:22:37,2025-03-14 22:22:37,30.04,30.04,#463158,Pearl Restore Ribbed Tank,36.99,0.0,0.0,0.0,0.0,36.99,36.99
gid://shopify/Refund/980746829923,#463161,2025-04-01 14:27:14,2025-04-01 14:27:14,2025-04-01 14:27:14,28.42,28.42,#463161,"Sahara Harem Pants, Aguadilla Harem Pants",63.18,0.0,0.0,4.42,0.0,63.18,67.6
gid://shopify/Refund/977251106915,#463166,2025-03-19 19:53:16,2025-03-19 19:53:16,2025-03-19 19:53:16,0.0,0.0,#463166,"Aquamarine Vinyasa Tank, Seven Chakras Harem Pants, Black Harem Pants + Oasis Crop Top Set, Vintage Wash Bondi Harem Pants",143.99,0.0,0.0,1.92,0.0,143.99,145.91
gid://shopify/Refund/977889624163,#463191,2025-03-25 19:56:52,2025-03-25 19:56:52,2025-03-25 19:56:52,87.21,87.21,#463191,"Black Cotton Cabana Pants, Cream Cotton Cabana Pants",88.0,0.0,0.0,6.16,0.0,88.0,94.16
gid://shopify/Refund/976565928035,#463211,2025-03-12 22:04:02,2025-03-12 22:04:02,2025-03-12 22:04:02,23.68,23.68,#463211,Mystery Harem Pants,22.21,0.0,0.0,1.47,0.0,22.21,23.68
gid://shopify/Refund/975849128035,#463212,2025-03-06 01:04:13,2025-03-06 01:04:13,2025-03-06 01:04:13,0.0,0.0,#463212,Mystery Harem Pants,22.21,0.0,0.0,1.47,0.0,22.21,23.68
gid://shopify/Refund/974579990627,#463232,2025-02-21 22:40:23,2025-02-21 22:40:23,2025-02-21 22:40:23,25.98,25.98,#463232,Biscay Bay Harem Pants,24.0,0.0,0.0,1.98,0.0,24.0,25.98
gid://shopify/Refund/976548036707,#463258,2025-03-12 19:46:58,2025-03-12 19:46:58,2025-03-12 19:46:58,103.03,103.03,#463258,"Black Wide Leg Cotton Pants, Sage Wide Leg Cotton Pants",109.98,0.0,0.0,0.0,0.0,109.98,109.98
gid://shopify/Refund/975264546915,#463260,2025-02-28 14:41:38,2025-02-28 14:41:38,2025-02-28 14:41:38,13.37,13.37,#463260,Black Boyfriend Button Up,12.5,0.0,0.0,0.87,0.0,12.5,13.37
gid://shopify/Refund/976543580259,#463263,2025-03-12 19:27:41,2025-03-12 19:27:42,2025-03-12 19:27:42,24.72,24.72,#463263,Pampa Point Harem Pants,29.6,0.0,0.0,2.08,0.0,29.6,31.68
gid://shopify/Refund/981111242851,#463272,2025-04-04 14:07:00,2025-04-04 14:07:00,2025-04-04 14:07:00,73.03,73.03,#463272,"Sahara Harem Pants, Nosara Harem Pants",79.98,0.0,0.0,0.0,0.0,79.98,79.98
gid://shopify/Refund/976795074659,#463306,2025-03-14 22:25:37,2025-03-14 22:25:37,2025-03-14 22:25:37,65.13,65.13,#463306,"Mystic Plum Kimono, Mystic Plum Harem Pants",68.0,0.0,0.0,4.08,0.0,68.0,72.08
gid://shopify/Refund/980755513443,#463341,2025-04-01 15:24:06,2025-04-01 15:24:06,2025-04-01 15:24:06,22.76,22.76,#463341,Mystery Harem Pants,27.77,0.0,0.0,1.94,0.0,27.77,29.71
gid://shopify/Refund/974391607395,#463343,2025-02-20 15:46:44,2025-02-20 15:46:45,2025-02-20 15:46:45,21.09,21.09,#463343,Mystery Harem Pants,19.99,0.0,0.0,1.1,0.0,19.99,21.09
gid://shopify/Refund/974782103651,#463343,2025-02-24 18:08:17,2025-02-24 18:08:17,2025-02-24 18:08:17,33.75,33.75,#463343,Mystic Plum Harem Pants,31.99,0.0,0.0,1.76,0.0,31.99,33.75
gid://shopify/Refund/976547119203,#463349,2025-03-12 19:42:17,2025-03-12 19:42:17,2025-03-12 19:42:17,35.44,35.44,#463349,Deep Teal Harem Pants,39.99,0.0,0.0,2.4,0.0,39.99,42.39
gid://shopify/Refund/980289945699,#463354,2025-03-28 15:33:27,2025-03-28 15:33:27,2025-03-28 15:33:27,37.05,37.05,#463354,Black Wide Leg Cotton Pants,44.0,0.0,0.0,0.0,0.0,44.0,44.0
gid://shopify/Refund/974782201955,#463400,2025-02-24 18:09:27,2025-02-24 18:09:27,2025-02-24 18:09:27,43.34,43.34,#463400,Mystic Plum Harem Pants,39.99,0.0,0.0,3.35,0.0,39.99,43.34
gid://shopify/Refund/976024240227,#463400,2025-03-07 17:19:24,2025-03-07 17:19:24,2025-03-07 17:19:24,36.39,36.39,#463400,Black Harem Pants,39.99,0.0,0.0,3.35,0.0,39.99,43.34
gid://shopify/Refund/974527103075,#463436,2025-02-21 16:07:57,2025-02-21 16:07:57,2025-02-21 16:07:57,5.95,5.95,#463436,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gid://shopify/Refund/976549609571,#463443,2025-03-12 19:57:19,2025-03-12 19:57:20,2025-03-12 19:57:20,62.65,62.65,#463443,"Vintage Black Boardwalk Romper, Sahara Shorts",69.6,0.0,0.0,0.0,0.0,69.6,69.6
gid://shopify/Refund/976782393443,#463463,2025-03-14 20:09:08,2025-03-14 20:09:09,2025-03-14 20:09:09,27.29,27.29,#463463,Mystic Plum Harem Pants,32.0,0.0,0.0,2.24,0.0,32.0,34.24
gid://shopify/Refund/976546889827,#463475,2025-03-12 19:41:26,2025-03-12 19:41:26,2025-03-12 19:41:26,0.0,0.0,#463475,Vintage Black Nomad Jumpsuit,63.99,0.0,0.0,4.06,0.0,63.99,68.05
gid://shopify/Refund/980339982435,#463479,2025-03-28 22:38:50,2025-03-28 22:38:51,2025-03-28 22:38:51,102.79,102.79,#463479,"Black Daydreamer Top, Bondi Harem Pants, Mystery Harem Pants",96.97,0.0,0.0,5.82,0.0,96.97,102.78999999999999
gid://shopify/Refund/981493678179,#463487,2025-04-08 07:07:41,2025-04-08 07:07:41,2025-04-08 07:07:41,84.21,84.21,#463487,"Moon Dancer 3mm Healing Necklace, Master Healer 4mm Healing Necklace",69.98,0.0,0.0,7.18,0.0,69.98,77.16
gid://shopify/Refund/981115306083,#463493,2025-04-04 14:52:32,2025-04-04 14:52:32,2025-04-04 14:52:32,0.0,0.0,#463493,"Cosmic Teal Harem Pants, Mystic Plum Harem Pants",79.98,0.0,0.0,7.58,0.0,79.98,87.56
gid://shopify/Refund/976295985251,#463495,2025-03-10 20:05:47,2025-03-10 20:05:47,2025-03-10 20:05:47,28.99,28.99,#463495,Master Healer 3mm Metal Accent Bracelet,20.79,0.0,0.0,1.38,0.0,20.79,22.169999999999998
gid://shopify/Refund/976541057123,#463496,2025-03-12 19:16:19,2025-03-12 19:16:19,2025-03-12 19:16:19,0.0,0.0,#463496,Como Harem Pants,39.99,0.0,0.0,0.0,0.0,39.99,39.99
gid://shopify/Refund/976543154275,#463512,2025-03-12 19:25:59,2025-03-12 19:25:59,2025-03-12 19:25:59,80.44,80.44,#463512,Akha Tribal Print Lounge Set,79.99,0.0,0.0,7.4,0.0,79.99,87.39
gid://shopify/Refund/976610459747,#463514,2025-03-13 12:01:17,2025-03-13 12:01:18,2025-03-13 12:01:18,0.0,0.0,#463514,"Seven Chakras Harem Pants, Desert Bloom Harem Pants",79.98,0.0,0.0,5.2,0.0,79.98,85.18
gid://shopify/Refund/975603892323,#463543,2025-03-04 07:31:38,2025-03-04 07:31:38,2025-03-04 07:31:38,27.05,27.05,#463543,Divine Healer 4mm Healing Bracelet,18.99,0.0,0.0,1.66,0.0,18.99,20.65
gid://shopify/Refund/982274179171,#463607,2025-04-15 17:14:20,2025-04-15 17:14:22,2025-04-15 17:14:22,42.86,42.86,#463607,Master Healer 3mm Healing Necklace,46.99,0.0,0.0,2.82,0.0,46.99,49.81
gid://shopify/Refund/974596178019,#463608,2025-02-22 03:54:25,2025-02-22 03:54:26,2025-02-22 03:54:26,138.08,138.08,#463608,"Yao Tribal Print Harem Pants, Periwinkle Wide Leg Cotton Pants",126.97,0.0,0.0,11.11,0.0,126.97,138.07999999999998
gid://shopify/Refund/976549019747,#463621,2025-03-12 19:53:12,2025-03-12 19:53:13,2025-03-12 19:53:13,36.79,36.79,#463621,Black Harem Pants,39.99,0.0,0.0,3.75,0.0,39.99,43.74
gid://shopify/Refund/976794714211,#463654,2025-03-14 22:21:43,2025-03-14 22:21:43,2025-03-14 22:21:43,35.05,35.05,#463654,"Pacific Boardwalk Romper, Sage Boardwalk Romper",80.0,0.0,0.0,0.0,0.0,80.0,80.0
gid://shopify/Refund/976547446883,#463661,2025-03-12 19:44:05,2025-03-12 19:44:05,2025-03-12 19:44:05,35.84,35.84,#463661,Sahara Harem Pants,39.99,0.0,0.0,2.8,0.0,39.99,42.79
gid://shopify/Refund/974638678115,#463693,2025-02-22 20:05:35,2025-02-22 20:05:35,2025-02-22 20:05:35,26.49,26.49,#463693,Seaside Spice Baja Pullover,24.99,0.0,0.0,1.5,0.0,24.99,26.49
gid://shopify/Refund/976266821731,#463697,2025-03-10 17:11:34,2025-03-10 17:11:34,2025-03-10 17:11:34,13.32,13.32,#463697,Mystery Healing Bracelet,6.11,0.0,0.0,0.4,0.0,6.11,6.510000000000001
gid://shopify/Refund/977265229923,#463701,2025-03-19 21:32:06,2025-03-19 21:32:06,2025-03-19 21:32:06,0.0,0.0,#463701,Seaside Spice Baja Pullover,49.99,0.0,0.0,3.0,0.0,49.99,52.99
gid://shopify/Refund/976549281891,#463745,2025-03-12 19:54:25,2025-03-12 19:54:26,2025-03-12 19:54:26,44.56,44.56,#463745,Seaside Spice Nomad Jumpsuit,46.99,0.0,0.0,4.52,0.0,46.99,51.510000000000005
gid://shopify/Refund/981994078307,#463746,2025-04-12 15:39:50,2025-04-12 15:39:50,2025-04-12 15:39:50,0.0,0.0,#463746,Bondi Harem Pants,39.99,0.0,0.0,3.5,0.0,39.99,43.49
gid://shopify/Refund/975893889123,#463765,2025-03-06 15:23:02,2025-03-06 15:23:03,2025-03-06 15:23:03,0.0,0.0,#463765,Desert Bloom Harem Pants,39.99,0.0,0.0,3.1,0.0,39.99,43.09
gid://shopify/Refund/977510662243,#463782,2025-03-21 20:58:33,2025-03-21 20:58:33,2025-03-21 20:58:33,0.0,0.0,#463782,Master Healer 3mm Healing Necklace,35.24,0.0,0.0,3.26,0.0,35.24,38.5
gid://shopify/Refund/977242849379,#463807,2025-03-19 19:02:09,2025-03-19 19:02:09,2025-03-19 19:02:09,59.55,59.55,#463807,"Akha Tribal Print Harem Pants, Black Wide Leg Cotton Pants",66.5,0.0,0.0,0.0,0.0,66.5,66.5
gid://shopify/Refund/974803337315,#463840,2025-02-24 20:00:45,2025-02-24 20:00:45,2025-02-24 20:00:45,30.03,30.03,#463840,Mystic Plum Harem Pants,28.0,0.0,0.0,2.03,0.0,28.0,30.03
gid://shopify/Refund/976851173475,#463850,2025-03-15 20:22:19,2025-03-15 20:22:19,2025-03-15 20:22:19,0.0,0.0,#463850,Nosara Harem Pants,28.0,0.0,0.0,1.86,0.0,28.0,29.86
gid://shopify/Refund/977888903267,#463867,2025-03-25 19:51:53,2025-03-25 19:51:53,2025-03-25 19:51:53,17.59,17.59,#463867,Master Healer 4mm Healing Necklace,23.1,0.0,0.0,1.44,0.0,23.1,24.540000000000003
gid://shopify/Refund/974803075171,#463884,2025-02-24 19:59:14,2025-02-24 19:59:14,2025-02-24 19:59:14,28.0,28.0,#463884,Mystic Plum Harem Pants,28.0,0.0,0.0,0.0,0.0,28.0,28.0
gid://shopify/Refund/976064020579,#463890,2025-03-07 22:00:10,2025-03-07 22:00:10,2025-03-07 22:00:10,0.0,0.0,#463890,Como Harem Pants,28.0,0.0,0.0,2.87,0.0,28.0,30.87
gid://shopify/Refund/974953381987,#463910,2025-02-25 21:01:49,2025-02-25 21:01:49,2025-02-25 21:01:49,29.74,29.74,#463910,Mystic Plum Harem Pants,28.0,0.0,0.0,1.74,0.0,28.0,29.74
gid://shopify/Refund/976062742627,#463917,2025-03-07 21:52:00,2025-03-07 21:52:00,2025-03-07 21:52:00,23.5,23.5,#463917,Black Harem Pants,28.0,0.0,0.0,2.45,0.0,28.0,30.45
gid://shopify/Refund/976062939235,#463917,2025-03-07 21:52:29,2025-03-07 21:52:30,2025-03-07 21:52:30,23.5,23.5,#463917,Akha Tribal Print Harem Pants,28.0,0.0,0.0,2.44,0.0,28.0,30.44
gid://shopify/Refund/976073982051,#463923,2025-03-07 23:24:36,2025-03-07 23:24:37,2025-03-07 23:24:37,27.93,27.93,#463923,Nosara Harem Pants,32.0,0.0,0.0,2.88,0.0,32.0,34.88
gid://shopify/Refund/981003042915,#463927,2025-04-03 14:52:43,2025-04-03 14:52:43,2025-04-03 14:52:43,41.39,41.39,#463927,Black Cotton Cabana Pants,38.5,0.0,0.0,2.89,0.0,38.5,41.39
gid://shopify/Refund/974953250915,#463934,2025-02-25 21:01:06,2025-02-25 21:01:06,2025-02-25 21:01:06,30.1,30.1,#463934,Mystic Plum Harem Pants,28.0,0.0,0.0,2.1,0.0,28.0,30.1
gid://shopify/Refund/976546693219,#463944,2025-03-12 19:40:20,2025-03-12 19:40:20,2025-03-12 19:40:20,51.89,51.89,#463944,Cream Wide Leg Cotton Pants,54.99,0.0,0.0,3.85,0.0,54.99,58.84
gid://shopify/Refund/974953152611,#463959,2025-02-25 21:00:28,2025-02-25 21:00:29,2025-02-25 21:00:29,29.68,29.68,#463959,Mystic Plum Harem Pants,28.0,0.0,0.0,1.68,0.0,28.0,29.68
gid://shopify/Refund/976582606947,#463962,2025-03-13 00:28:10,2025-03-13 00:28:11,2025-03-13 00:28:11,0.0,0.0,#463962,Akha Tribal Print Harem Pants,28.0,0.0,0.0,1.68,0.0,28.0,29.68
gid://shopify/Refund/976075620451,#463982,2025-03-07 23:39:31,2025-03-07 23:39:31,2025-03-07 23:39:31,0.0,0.0,#463982,"Pearl Full Length Yin Scoop Neck Top, Onyx Full Length Yin Scoop Neck Top",60.2,0.0,0.0,3.6100000000000003,0.0,60.2,63.81
gid://shopify/Refund/974953513059,#463999,2025-02-25 21:02:17,2025-02-25 21:02:17,2025-02-25 21:02:17,29.68,29.68,#463999,Mystic Plum Harem Pants,28.0,0.0,0.0,1.68,0.0,28.0,29.68
gid://shopify/Refund/976794976355,#464002,2025-03-14 22:24:57,2025-03-14 22:24:57,2025-03-14 22:24:57,38.04,38.04,#464002,"Onyx Full Length Yin Scoop Neck Top, Akha Tribal Print Harem Pants",82.98,0.0,0.0,0.0,0.0,82.98,82.98
gid://shopify/Refund/974953611363,#464010,2025-02-25 21:03:01,2025-02-25 21:03:01,2025-02-25 21:03:01,29.68,29.68,#464010,Mystic Plum Harem Pants,28.0,0.0,0.0,1.68,0.0,28.0,29.68
gid://shopify/Refund/977832607843,#464018,2025-03-25 14:08:54,2025-03-25 14:08:55,2025-03-25 14:08:55,0.0,0.0,#464018,Stone Cotton Castaway Pants,35.0,0.0,0.0,2.45,0.0,35.0,37.45
gid://shopify/Refund/976783409251,#464029,2025-03-14 20:16:21,2025-03-14 20:16:21,2025-03-14 20:16:21,56.0,56.0,#464029,"Akha Tribal Print Harem Pants, Deep Teal Harem Pants",56.0,0.0,0.0,0.0,0.0,56.0,56.0
gid://shopify/Refund/979083591779,#464032,2025-03-27 17:00:19,2025-03-27 17:00:19,2025-03-27 17:00:19,0.0,0.0,#464032,Black Harem Pants,28.0,0.0,0.0,2.03,0.0,28.0,30.03
gid://shopify/Refund/977153917027,#464036,2025-03-18 21:54:07,2025-03-18 21:54:07,2025-03-18 21:54:07,0.0,0.0,#464036,Black Wide Leg Cotton Pants,38.5,0.0,0.0,2.31,0.0,38.5,40.81
gid://shopify/Refund/977146511459,#464043,2025-03-18 21:03:29,2025-03-18 21:03:30,2025-03-18 21:03:30,52.97,52.97,#464043,Yao Tribal Print Lounge Set,56.0,0.0,0.0,3.92,0.0,56.0,59.92
gid://shopify/Refund/976064151651,#464045,2025-03-07 22:00:55,2025-03-07 22:00:55,2025-03-07 22:00:55,0.0,0.0,#464045,Como Harem Pants,28.0,0.0,0.0,1.26,0.0,28.0,29.26
gid://shopify/Refund/975217819747,#464067,2025-02-28 00:35:47,2025-02-28 00:35:47,2025-02-28 00:35:47,33.39,33.39,#464067,Deep Teal Wide Leg Drawstring Pants,31.5,0.0,0.0,1.89,0.0,31.5,33.39
gid://shopify/Refund/976537976931,#464067,2025-03-12 19:04:46,2025-03-12 19:04:47,2025-03-12 19:04:47,56.12,56.12,#464067,"Akha Tribal Print Wide Leg Drawstring Pants, Lahu Tribal Print Harem Pants",59.5,0.0,0.0,3.57,0.0,59.5,63.07
gid://shopify/Refund/974952235107,#464081,2025-02-25 20:50:09,2025-02-25 20:50:09,2025-02-25 20:50:09,84.51,84.51,#464081,"Rainforest Harem Pants, Cosmic Teal Harem Pants",78.98,0.0,0.0,5.529999999999999,0.0,78.98,84.51
gid://shopify/Refund/977149821027,#464085,2025-03-18 21:26:34,2025-03-18 21:26:34,2025-03-18 21:26:34,0.0,0.0,#464085,"Cosmic Teal Harem Pants, Rainforest Harem Pants",78.98,0.0,0.0,5.529999999999999,0.0,78.98,84.51
gid://shopify/Refund/974802780259,#464091,2025-02-24 19:58:02,2025-02-24 19:58:02,2025-02-24 19:58:02,28.0,28.0,#464091,Mystic Plum Harem Pants,28.0,0.0,0.0,0.0,0.0,28.0,28.0
gid://shopify/Refund/982313599075,#464097,2025-04-15 21:53:23,2025-04-15 21:53:23,2025-04-15 21:53:23,25.14,25.14,#464097,Pampa Point Wide Leg Drawstring Pants,29.99,0.0,0.0,2.1,0.0,29.99,32.089999999999996
gid://shopify/Refund/976542662755,#464109,2025-03-12 19:24:00,2025-03-12 19:24:00,2025-03-12 19:24:00,53.42,53.42,#464109,"Sardinia Shorts, Aqua Baja Pullover",57.4,0.0,0.0,2.9699999999999998,0.0,57.4,60.37
gid://shopify/Refund/976553607267,#464111,2025-03-12 20:26:51,2025-03-12 20:26:52,2025-03-12 20:26:52,44.05,44.05,#464111,"Sardinia Shorts Lounge Set, Baja Harem Pants, Yao Tribal Print Lounge Set",133.0,0.0,0.0,3.71,0.0,133.0,136.71
gid://shopify/Refund/974921400419,#464121,2025-02-25 17:33:15,2025-02-25 17:33:17,2025-02-25 17:33:17,39.99,39.99,#464121,Mystic Plum Harem Pants,39.99,0.0,0.0,0.0,0.0,39.99,39.99
gid://shopify/Refund/977147756643,#464127,2025-03-18 21:09:47,2025-03-18 21:09:47,2025-03-18 21:09:47,88.43,88.43,#464127,"Seven Chakras Harem Pants, Pearl Vinyasa Tank",89.98,0.0,0.0,5.4,0.0,89.98,95.38000000000001
gid://shopify/Refund/976565633123,#464133,2025-03-12 22:01:46,2025-03-12 22:01:46,2025-03-12 22:01:46,0.0,0.0,#464133,Pacific Cotton Shorts,34.99,0.0,0.0,0.0,0.0,34.99,34.99
gid://shopify/Refund/976545480803,#464155,2025-03-12 19:33:54,2025-03-12 19:33:55,2025-03-12 19:33:55,56.65,56.65,#464155,"Sahara Shorts, Akha Tribal Print Wide Leg Drawstring Pants, Bondi Harem Pants",93.6,0.0,0.0,0.0,0.0,93.6,93.6
gid://shopify/Refund/976614260835,#464159,2025-03-13 13:02:12,2025-03-13 13:02:12,2025-03-13 13:02:12,0.0,0.0,#464159,Black Harem Pants,32.0,0.0,0.0,2.0,0.0,32.0,34.0
gid://shopify/Refund/981581627491,#464162,2025-04-08 20:01:46,2025-04-08 20:01:46,2025-04-08 20:01:46,7.06,7.06,#464162,"Emerald Isle Harem Pants, Black Kimono, Onyx Hatha Long Sleeve Top",132.98000000000002,0.0,0.0,0.0,0.0,132.98000000000002,132.98000000000002
gid://shopify/Refund/974921564259,#464165,2025-02-25 17:34:23,2025-02-25 17:34:24,2025-02-25 17:34:24,32.0,32.0,#464165,Mystic Plum Harem Pants,32.0,0.0,0.0,0.0,0.0,32.0,32.0
